Equip,Level Requirement,Grade,Stat,Value,Weight,Cube
Top,120,Epic,LUK %,6,2,Suspicious
Top,120,Epic,Max HP %,6,3,Suspicious
Top,120,Epic,Max MP %,6,3,Suspicious
Top,120,Epic,DEF %,6,3,Suspicious
Top,120,Epic,All Stats %,3,1,Suspicious
Top,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Suspicious
Top,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Suspicious
Top,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Suspicious
Top,120,Epic,Invincibility duration after getting attacked,1,3,Suspicious
Overall,120,Normal,STR,6,2,Suspicious
Overall,120,Normal,DEX,6,2,Suspicious
Overall,120,Normal,INT,6,2,Suspicious
Overall,120,Normal,LUK,6,2,Suspicious
Overall,120,Normal,Max HP,60,3,Suspicious
Overall,120,Normal,Max MP,60,3,Suspicious
Overall,120,Normal,DEF,60,3,Suspicious
Overall,120,Rare,STR,12,2,Suspicious
Overall,120,Rare,DEX,12,2,Suspicious
Overall,120,Rare,INT,12,2,Suspicious
Overall,120,Rare,LUK,12,2,Suspicious
Overall,120,Rare,Max HP,120,3,Suspicious
Overall,120,Rare,Max MP,120,3,Suspicious
Overall,120,Rare,DEF,120,3,Suspicious
Overall,120,Rare,STR %,3,2,Suspicious
Overall,120,Rare,DEX %,3,2,Suspicious
Overall,120,Rare,INT %,3,2,Suspicious
Overall,120,Rare,LUK %,3,2,Suspicious
Overall,120,Rare,Max HP %,3,3,Suspicious
Overall,120,Rare,Max MP %,3,3,Suspicious
Overall,120,Rare,DEF %,3,3,Suspicious
Overall,120,Rare,All Stats,5,2,Suspicious
Overall,120,Epic,STR %,6,2,Suspicious
Overall,120,Epic,DEX %,6,2,Suspicious
Overall,120,Epic,INT %,6,2,Suspicious
Overall,120,Epic,LUK %,6,2,Suspicious
Overall,120,Epic,Max HP %,6,3,Suspicious
Overall,120,Epic,Max MP %,6,3,Suspicious
Overall,120,Epic,DEF %,6,3,Suspicious
Overall,120,Epic,All Stats %,3,1,Suspicious
Overall,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Suspicious
Overall,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Suspicious
Overall,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Suspicious
Overall,120,Epic,Invincibility duration after getting attacked,1,3,Suspicious
Bottom,120,Normal,STR,6,2,Suspicious
Bottom,120,Normal,DEX,6,2,Suspicious
Bottom,120,Normal,INT,6,2,Suspicious
Bottom,120,Normal,LUK,6,2,Suspicious
Bottom,120,Normal,Max HP,60,3,Suspicious
Bottom,120,Normal,Max MP,60,3,Suspicious
Bottom,120,Normal,DEF,60,3,Suspicious
Bottom,120,Rare,STR,12,2,Suspicious
Bottom,120,Rare,DEX,12,2,Suspicious
Bottom,120,Rare,INT,12,2,Suspicious
Bottom,120,Rare,LUK,12,2,Suspicious
Bottom,120,Rare,Max HP,120,3,Suspicious
Bottom,120,Rare,Max MP,120,3,Suspicious
Bottom,120,Rare,DEF,120,3,Suspicious
Bottom,120,Rare,STR %,3,2,Suspicious
Bottom,120,Rare,DEX %,3,2,Suspicious
Bottom,120,Rare,INT %,3,2,Suspicious
Bottom,120,Rare,LUK %,3,2,Suspicious
Bottom,120,Rare,Max HP %,3,3,Suspicious
Bottom,120,Rare,Max MP %,3,3,Suspicious
Bottom,120,Rare,DEF %,3,3,Suspicious
Bottom,120,Rare,All Stats,5,2,Suspicious
Bottom,120,Epic,STR %,6,2,Suspicious
Bottom,120,Epic,DEX %,6,2,Suspicious
Bottom,120,Epic,INT %,6,2,Suspicious
Bottom,120,Epic,LUK %,6,2,Suspicious
Bottom,120,Epic,Max HP %,6,3,Suspicious
Bottom,120,Epic,Max MP %,6,3,Suspicious
Bottom,120,Epic,DEF %,6,3,Suspicious
Bottom,120,Epic,All Stats %,3,1,Suspicious
Bottom,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Suspicious
Bottom,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Suspicious
Bottom,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Suspicious
Shoes,120,Normal,STR,6,2,Suspicious
Shoes,120,Normal,DEX,6,2,Suspicious
Shoes,120,Normal,INT,6,2,Suspicious
Shoes,120,Normal,LUK,6,2,Suspicious
Shoes,120,Normal,Max HP,60,3,Suspicious
Shoes,120,Normal,Max MP,60,3,Suspicious
Shoes,120,Normal,Speed,4,3,Suspicious
Shoes,120,Normal,Jump,4,3,Suspicious
Shoes,120,Normal,DEF,60,3,Suspicious
Shoes,120,Rare,STR,12,2,Suspicious
Shoes,120,Rare,DEX,12,2,Suspicious
Shoes,120,Rare,INT,12,2,Suspicious
Shoes,120,Rare,LUK,12,2,Suspicious
Shoes,120,Rare,Max HP,120,3,Suspicious
Shoes,120,Rare,Max MP,120,3,Suspicious
Shoes,120,Rare,Speed,8,3,Suspicious
Shoes,120,Rare,Jump,8,3,Suspicious
Shoes,120,Rare,DEF,120,3,Suspicious
Shoes,120,Rare,STR %,3,2,Suspicious
Shoes,120,Rare,DEX %,3,2,Suspicious
Shoes,120,Rare,INT %,3,2,Suspicious
Shoes,120,Rare,LUK %,3,2,Suspicious
Shoes,120,Rare,Max HP %,3,3,Suspicious
Shoes,120,Rare,Max MP %,3,3,Suspicious
Shoes,120,Rare,DEF %,3,3,Suspicious
Shoes,120,Rare,All Stats,5,2,Suspicious
Shoes,120,Epic,STR %,6,2,Suspicious
Shoes,120,Epic,DEX %,6,2,Suspicious
Shoes,120,Epic,INT %,6,2,Suspicious
Shoes,120,Epic,LUK %,6,2,Suspicious
Shoes,120,Epic,Max HP %,6,3,Suspicious
Shoes,120,Epic,Max MP %,6,3,Suspicious
Shoes,120,Epic,DEF %,6,3,Suspicious
Shoes,120,Epic,All Stats %,3,1,Suspicious
Shoes,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Suspicious
Shoes,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Suspicious
Shoes,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Suspicious
Gloves,120,Normal,STR,6,2,Suspicious
Gloves,120,Normal,DEX,6,2,Suspicious
Gloves,120,Normal,INT,6,2,Suspicious
Gloves,120,Normal,LUK,6,2,Suspicious
Gloves,120,Normal,Max HP,60,3,Suspicious
Gloves,120,Normal,Max MP,60,3,Suspicious
Gloves,120,Normal,DEF,60,3,Suspicious
Gloves,120,Rare,STR,12,2,Suspicious
Gloves,120,Rare,DEX,12,2,Suspicious
Gloves,120,Rare,INT,12,2,Suspicious
Gloves,120,Rare,LUK,12,2,Suspicious
Gloves,120,Rare,Max HP,120,3,Suspicious
Gloves,120,Rare,Max MP,120,3,Suspicious
Gloves,120,Rare,DEF,120,3,Suspicious
Gloves,120,Rare,STR %,3,2,Suspicious
Gloves,120,Rare,DEX %,3,2,Suspicious
Gloves,120,Rare,INT %,3,2,Suspicious
Gloves,120,Rare,LUK %,3,2,Suspicious
Gloves,120,Rare,Max HP %,3,3,Suspicious
Gloves,120,Rare,Max MP %,3,3,Suspicious
Gloves,120,Rare,DEF %,3,3,Suspicious
Gloves,120,Rare,All Stats,5,2,Suspicious
Gloves,120,Epic,STR %,6,2,Suspicious
Gloves,120,Epic,DEX %,6,2,Suspicious
Gloves,120,Epic,INT %,6,2,Suspicious
Gloves,120,Epic,LUK %,6,2,Suspicious
Gloves,120,Epic,Max HP %,6,3,Suspicious
Gloves,120,Epic,Max MP %,6,3,Suspicious
Gloves,120,Epic,DEF %,6,3,Suspicious
Gloves,120,Epic,All Stats %,3,1,Suspicious
Gloves,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Suspicious
Gloves,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Suspicious
Gloves,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Suspicious
Gloves,120,Epic,15% chance of recovering 95 HP on defeating an enemy,1,3,Suspicious
Gloves,120,Epic,15% chance of recovering 95 MP on defeating an enemy,1,3,Suspicious
Cape,120,Normal,STR,6,2,Suspicious
Cape,120,Normal,DEX,6,2,Suspicious
Cape,120,Normal,INT,6,2,Suspicious
Cape,120,Normal,LUK,6,2,Suspicious
Cape,120,Normal,Max HP,60,3,Suspicious
Cape,120,Normal,Max MP,60,3,Suspicious
Cape,120,Normal,DEF,60,3,Suspicious
Cape,120,Rare,STR,12,2,Suspicious
Cape,120,Rare,DEX,12,2,Suspicious
Cape,120,Rare,INT,12,2,Suspicious
Cape,120,Rare,LUK,12,2,Suspicious
Cape,120,Rare,Max HP,120,3,Suspicious
Cape,120,Rare,Max MP,120,3,Suspicious
Cape,120,Rare,DEF,120,3,Suspicious
Cape,120,Rare,STR %,3,2,Suspicious
Cape,120,Rare,DEX %,3,2,Suspicious
Cape,120,Rare,INT %,3,2,Suspicious
Cape,120,Rare,LUK %,3,2,Suspicious
Cape,120,Rare,Max HP %,3,3,Suspicious
Cape,120,Rare,Max MP %,3,3,Suspicious
Cape,120,Rare,DEF %,3,3,Suspicious
Cape,120,Rare,All Stats,5,2,Suspicious
Cape,120,Epic,STR %,6,2,Suspicious
Cape,120,Epic,DEX %,6,2,Suspicious
Cape,120,Epic,INT %,6,2,Suspicious
Cape,120,Epic,LUK %,6,2,Suspicious
Cape,120,Epic,Max HP %,6,3,Suspicious
Cape,120,Epic,Max MP %,6,3,Suspicious
Cape,120,Epic,DEF %,6,3,Suspicious
Cape,120,Epic,All Stats %,3,1,Suspicious
Cape,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Suspicious
Cape,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Suspicious
Cape,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Suspicious
Belt,120,Normal,STR,6,2,Suspicious
Belt,120,Normal,DEX,6,2,Suspicious
Belt,120,Normal,INT,6,2,Suspicious
Belt,120,Normal,LUK,6,2,Suspicious
Belt,120,Normal,Max HP,60,3,Suspicious
Belt,120,Normal,Max MP,60,3,Suspicious
Belt,120,Normal,DEF,60,3,Suspicious
Belt,120,Rare,STR,12,2,Suspicious
Belt,120,Rare,DEX,12,2,Suspicious
Belt,120,Rare,INT,12,2,Suspicious
Belt,120,Rare,LUK,12,2,Suspicious
Belt,120,Rare,Max HP,120,3,Suspicious
Belt,120,Rare,Max MP,120,3,Suspicious
Belt,120,Rare,DEF,120,3,Suspicious
Belt,120,Rare,STR %,3,2,Suspicious
Belt,120,Rare,DEX %,3,2,Suspicious
Belt,120,Rare,INT %,3,2,Suspicious
Belt,120,Rare,LUK %,3,2,Suspicious
Belt,120,Rare,Max HP %,3,3,Suspicious
Belt,120,Rare,Max MP %,3,3,Suspicious
Belt,120,Rare,DEF %,3,3,Suspicious
Belt,120,Rare,All Stats,5,2,Suspicious
Belt,120,Epic,STR %,6,2,Suspicious
Belt,120,Epic,DEX %,6,2,Suspicious
Belt,120,Epic,INT %,6,2,Suspicious
Belt,120,Epic,LUK %,6,2,Suspicious
Belt,120,Epic,Max HP %,6,3,Suspicious
Belt,120,Epic,Max MP %,6,3,Suspicious
Belt,120,Epic,DEF %,6,3,Suspicious
Belt,120,Epic,All Stats %,3,1,Suspicious
Belt,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Suspicious
Belt,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Suspicious
Belt,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Suspicious
Shoulder,120,Normal,STR,6,2,Suspicious
Shoulder,120,Normal,DEX,6,2,Suspicious
Shoulder,120,Normal,INT,6,2,Suspicious
Shoulder,120,Normal,LUK,6,2,Suspicious
Shoulder,120,Normal,Max HP,60,3,Suspicious
Shoulder,120,Normal,Max MP,60,3,Suspicious
Shoulder,120,Normal,DEF,60,3,Suspicious
Shoulder,120,Rare,STR,12,2,Suspicious
Shoulder,120,Rare,DEX,12,2,Suspicious
Shoulder,120,Rare,INT,12,2,Suspicious
Shoulder,120,Rare,LUK,12,2,Suspicious
Shoulder,120,Rare,Max HP,120,3,Suspicious
Shoulder,120,Rare,Max MP,120,3,Suspicious
Shoulder,120,Rare,DEF,120,3,Suspicious
Shoulder,120,Rare,STR %,3,2,Suspicious
Shoulder,120,Rare,DEX %,3,2,Suspicious
Shoulder,120,Rare,INT %,3,2,Suspicious
Shoulder,120,Rare,LUK %,3,2,Suspicious
Shoulder,120,Rare,Max HP %,3,3,Suspicious
Shoulder,120,Rare,Max MP %,3,3,Suspicious
Shoulder,120,Rare,DEF %,3,3,Suspicious
Shoulder,120,Rare,All Stats,5,2,Suspicious
Shoulder,120,Epic,STR %,6,2,Suspicious
Shoulder,120,Epic,DEX %,6,2,Suspicious
Shoulder,120,Epic,INT %,6,2,Suspicious
Shoulder,120,Epic,LUK %,6,2,Suspicious
Shoulder,120,Epic,Max HP %,6,3,Suspicious
Shoulder,120,Epic,Max MP %,6,3,Suspicious
Shoulder,120,Epic,DEF %,6,3,Suspicious
Shoulder,120,Epic,All Stats %,3,1,Suspicious
Shoulder,120,Epic,20% chance to ignore 25 damage when attacked,1,3,Suspicious
Shoulder,120,Epic,20% chance to ignore 38 damage when attacked,1,3,Suspicious
Shoulder,120,Epic,30% chance to ignore 51 damage when attacked,1,3,Suspicious
Face Accessory,120,Normal,STR,6,2,Suspicious
Face Accessory,120,Normal,DEX,6,2,Suspicious
Face Accessory,120,Normal,INT,6,2,Suspicious
Face Accessory,120,Normal,LUK,6,2,Suspicious
Face Accessory,120,Normal,Max HP,60,3,Suspicious
Face Accessory,120,Normal,Max MP,60,3,Suspicious
Face Accessory,120,Normal,DEF,60,3,Suspicious
Face Accessory,120,Rare,STR,12,2,Suspicious
Face Accessory,120,Rare,DEX,12,2,Suspicious
Face Accessory,120,Rare,INT,12,2,Suspicious
Face Accessory,120,Rare,LUK,12,2,Suspicious
Face Accessory,120,Rare,Max HP,120,3,Suspicious
Face Accessory,120,Rare,Max MP,120,3,Suspicious
Face Accessory,120,Rare,DEF,120,3,Suspicious
Face Accessory,120,Rare,STR %,3,2,Suspicious
Face Accessory,120,Rare,DEX %,3,2,Suspicious
Face Accessory,120,Rare,INT %,3,2,Suspicious
Face Accessory,120,Rare,LUK %,3,2,Suspicious
Face Accessory,120,Rare,Max HP %,3,3,Suspicious
Face Accessory,120,Rare,Max MP %,3,3,Suspicious
Face Accessory,120,Rare,DEF %,3,3,Suspicious
Face Accessory,120,Rare,All Stats,5,2,Suspicious
Face Accessory,120,Rare,Recover 24 HP every 4 seconds,1,3,Suspicious
Face Accessory,120,Rare,Recover 24 MP every 4 seconds,1,3,Suspicious
Face Accessory,120,Epic,STR %,6,2,Suspicious
Face Accessory,120,Epic,DEX %,6,2,Suspicious
Face Accessory,120,Epic,INT %,6,2,Suspicious
Face Accessory,120,Epic,LUK %,6,2,Suspicious
Face Accessory,120,Epic,Max HP %,6,3,Suspicious
Face Accessory,120,Epic,Max MP %,6,3,Suspicious
Face Accessory,120,Epic,DEF %,6,3,Suspicious
Face Accessory,120,Epic,All Stats %,3,1,Suspicious
Eye Accessory,120,Normal,STR,6,2,Suspicious
Eye Accessory,120,Normal,DEX,6,2,Suspicious
Eye Accessory,120,Normal,INT,6,2,Suspicious
Eye Accessory,120,Normal,LUK,6,2,Suspicious
Eye Accessory,120,Normal,Max HP,60,3,Suspicious
Eye Accessory,120,Normal,Max MP,60,3,Suspicious
Eye Accessory,120,Normal,DEF,60,3,Suspicious
Eye Accessory,120,Rare,STR,12,2,Suspicious
Eye Accessory,120,Rare,DEX,12,2,Suspicious
Eye Accessory,120,Rare,INT,12,2,Suspicious
Eye Accessory,120,Rare,LUK,12,2,Suspicious
Eye Accessory,120,Rare,Max HP,120,3,Suspicious
Eye Accessory,120,Rare,Max MP,120,3,Suspicious
Eye Accessory,120,Rare,DEF,120,3,Suspicious
Eye Accessory,120,Rare,STR %,3,2,Suspicious
Eye Accessory,120,Rare,DEX %,3,2,Suspicious
Eye Accessory,120,Rare,INT %,3,2,Suspicious
Eye Accessory,120,Rare,LUK %,3,2,Suspicious
Eye Accessory,120,Rare,Max HP %,3,3,Suspicious
Eye Accessory,120,Rare,Max MP %,3,3,Suspicious
Eye Accessory,120,Rare,DEF %,3,3,Suspicious
Eye Accessory,120,Rare,All Stats,5,2,Suspicious
Eye Accessory,120,Rare,Recover 24 HP every 4 seconds,1,3,Suspicious
Eye Accessory,120,Rare,Recover 24 MP every 4 seconds,1,3,Suspicious
Eye Accessory,120,Epic,STR %,6,2,Suspicious
Eye Accessory,120,Epic,DEX %,6,2,Suspicious
Eye Accessory,120,Epic,INT %,6,2,Suspicious
Eye Accessory,120,Epic,LUK %,6,2,Suspicious
Eye Accessory,120,Epic,Max HP %,6,3,Suspicious
Eye Accessory,120,Epic,Max MP %,6,3,Suspicious
Eye Accessory,120,Epic,DEF %,6,3,Suspicious
Eye Accessory,120,Epic,All Stats %,3,1,Suspicious
Earring,120,Normal,STR,6,2,Suspicious
Earring,120,Normal,DEX,6,2,Suspicious
Earring,120,Normal,INT,6,2,Suspicious
Earring,120,Normal,LUK,6,2,Suspicious
Earring,120,Normal,Max HP,60,3,Suspicious
Earring,120,Normal,Max MP,60,3,Suspicious
Earring,120,Normal,DEF,60,3,Suspicious
Earring,120,Rare,STR,12,2,Suspicious
Earring,120,Rare,DEX,12,2,Suspicious
Earring,120,Rare,INT,12,2,Suspicious
Earring,120,Rare,LUK,12,2,Suspicious
Earring,120,Rare,Max HP,120,3,Suspicious
Earring,120,Rare,Max MP,120,3,Suspicious
Earring,120,Rare,DEF,120,3,Suspicious
Earring,120,Rare,STR %,3,2,Suspicious
Earring,120,Rare,DEX %,3,2,Suspicious
Earring,120,Rare,INT %,3,2,Suspicious
Earring,120,Rare,LUK %,3,2,Suspicious
Earring,120,Rare,Max HP %,3,3,Suspicious
Earring,120,Rare,Max MP %,3,3,Suspicious
Earring,120,Rare,DEF %,3,3,Suspicious
Earring,120,Rare,All Stats,5,2,Suspicious
Earring,120,Rare,Recover 24 HP every 4 seconds,1,3,Suspicious
Earring,120,Rare,Recover 24 MP every 4 seconds,1,3,Suspicious
Earring,120,Epic,STR %,6,2,Suspicious
Earring,120,Epic,DEX %,6,2,Suspicious
Earring,120,Epic,INT %,6,2,Suspicious
Earring,120,Epic,LUK %,6,2,Suspicious
Earring,120,Epic,Max HP %,6,3,Suspicious
Earring,120,Epic,Max MP %,6,3,Suspicious
Earring,120,Epic,DEF %,6,3,Suspicious
Earring,120,Epic,All Stats %,3,1,Suspicious
Ring,120,Normal,STR,6,2,Suspicious
Ring,120,Normal,DEX,6,2,Suspicious
Ring,120,Normal,INT,6,2,Suspicious
Ring,120,Normal,LUK,6,2,Suspicious
Ring,120,Normal,Max HP,60,3,Suspicious
Ring,120,Normal,Max MP,60,3,Suspicious
Ring,120,Normal,DEF,60,3,Suspicious
Ring,120,Rare,STR,12,2,Suspicious
Ring,120,Rare,DEX,12,2,Suspicious
Ring,120,Rare,INT,12,2,Suspicious
Ring,120,Rare,LUK,12,2,Suspicious
Ring,120,Rare,Max HP,120,3,Suspicious
Ring,120,Rare,Max MP,120,3,Suspicious
Ring,120,Rare,DEF,120,3,Suspicious
Ring,120,Rare,STR %,3,2,Suspicious
Ring,120,Rare,DEX %,3,2,Suspicious
Ring,120,Rare,INT %,3,2,Suspicious
Ring,120,Rare,LUK %,3,2,Suspicious
Ring,120,Rare,Max HP %,3,3,Suspicious
Ring,120,Rare,Max MP %,3,3,Suspicious
Ring,120,Rare,DEF %,3,3,Suspicious
Ring,120,Rare,All Stats,5,2,Suspicious
Ring,120,Rare,Recover 24 HP every 4 seconds,1,3,Suspicious
Ring,120,Rare,Recover 24 MP every 4 seconds,1,3,Suspicious
Ring,120,Epic,STR %,6,2,Suspicious
Ring,120,Epic,DEX %,6,2,Suspicious
Ring,120,Epic,INT %,6,2,Suspicious
Ring,120,Epic,LUK %,6,2,Suspicious
Ring,120,Epic,Max HP %,6,3,Suspicious
Ring,120,Epic,Max MP %,6,3,Suspicious
Ring,120,Epic,DEF %,6,3,Suspicious
Ring,120,Epic,All Stats %,3,1,Suspicious
Pendant,120,Normal,STR,6,2,Suspicious
Pendant,120,Normal,DEX,6,2,Suspicious
Pendant,120,Normal,INT,6,2,Suspicious
Pendant,120,Normal,LUK,6,2,Suspicious
Pendant,120,Normal,Max HP,60,3,Suspicious
Pendant,120,Normal,Max MP,60,3,Suspicious
Pendant,120,Normal,DEF,60,3,Suspicious
Pendant,120,Rare,STR,12,2,Suspicious
Pendant,120,Rare,DEX,12,2,Suspicious
Pendant,120,Rare,INT,12,2,Suspicious
Pendant,120,Rare,LUK,12,2,Suspicious
Pendant,120,Rare,Max HP,120,3,Suspicious
Pendant,120,Rare,Max MP,120,3,Suspicious
Pendant,120,Rare,DEF,120,3,Suspicious
Pendant,120,Rare,STR %,3,2,Suspicious
Pendant,120,Rare,DEX %,3,2,Suspicious
Pendant,120,Rare,INT %,3,2,Suspicious
Pendant,120,Rare,LUK %,3,2,Suspicious
Pendant,120,Rare,Max HP %,3,3,Suspicious
Pendant,120,Rare,Max MP %,3,3,Suspicious
Pendant,120,Rare,DEF %,3,3,Suspicious
Pendant,120,Rare,All Stats,5,2,Suspicious
Pendant,120,Rare,Recover 24 HP every 4 seconds,1,3,Suspicious
Pendant,120,Rare,Recover 24 MP every 4 seconds,1,3,Suspicious
Pendant,120,Epic,STR %,6,2,Suspicious
Pendant,120,Epic,DEX %,6,2,Suspicious
Pendant,120,Epic,INT %,6,2,Suspicious
Pendant,120,Epic,LUK %,6,2,Suspicious
Pendant,120,Epic,Max HP %,6,3,Suspicious
Pendant,120,Epic,Max MP %,6,3,Suspicious
Pendant,120,Epic,DEF %,6,3,Suspicious
Pendant,120,Epic,All Stats %,3,1,Suspicious
Heart,100,Normal,STR,6,2,Suspicious
Heart,100,Normal,DEX,6,2,Suspicious
Heart,100,Normal,INT,6,2,Suspicious
Heart,100,Normal,LUK,6,2,Suspicious
Heart,100,Normal,Max HP,50,3,Suspicious
Heart,100,Normal,Max MP,50,3,Suspicious
Heart,100,Normal,DEF,50,3,Suspicious
Heart,100,Rare,STR,12,2,Suspicious
Heart,100,Rare,DEX,12,2,Suspicious
Heart,100,Rare,INT,12,2,Suspicious
Heart,100,Rare,LUK,12,2,Suspicious
Heart,100,Rare,Max HP,100,3,Suspicious
Heart,100,Rare,Max MP,100,3,Suspicious
Heart,100,Rare,DEF,100,3,Suspicious
Heart,100,Rare,STR %,3,2,Suspicious
Heart,100,Rare,DEX %,3,2,Suspicious
Heart,100,Rare,INT %,3,2,Suspicious
Heart,100,Rare,LUK %,3,2,Suspicious
Heart,100,Rare,Max HP %,3,3,Suspicious
Heart,100,Rare,Max MP %,3,3,Suspicious
Heart,100,Rare,DEF %,3,3,Suspicious
Heart,100,Rare,All Stats,5,2,Suspicious
Heart,100,Epic,STR %,6,2,Suspicious
Heart,100,Epic,DEX %,6,2,Suspicious
Heart,100,Epic,INT %,6,2,Suspicious
Heart,100,Epic,LUK %,6,2,Suspicious
Heart,100,Epic,Max HP %,6,3,Suspicious
Heart,100,Epic,Max MP %,6,3,Suspicious
Heart,100,Epic,DEF %,6,3,Suspicious
Heart,100,Epic,All Stats %,3,1,Suspicious
Weapon,120,Normal,STR,6,2,Master Craftsman
Weapon,120,Normal,DEX,6,2,Master Craftsman
Weapon,120,Normal,INT,6,2,Master Craftsman
Weapon,120,Normal,LUK,6,2,Master Craftsman
Weapon,120,Normal,Max HP,60,3,Master Craftsman
Weapon,120,Normal,Max MP,60,3,Master Craftsman
Weapon,120,Normal,Attack,6,1,Master Craftsman
Weapon,120,Normal,Magic Attack,6,1,Master Craftsman
Weapon,120,Rare,STR,12,2,Master Craftsman
Weapon,120,Rare,DEX,12,2,Master Craftsman
Weapon,120,Rare,INT,12,2,Master Craftsman
Weapon,120,Rare,LUK,12,2,Master Craftsman
Weapon,120,Rare,Max HP,120,3,Master Craftsman
Weapon,120,Rare,Max MP,120,3,Master Craftsman
Weapon,120,Rare,Attack,12,2,Master Craftsman
Weapon,120,Rare,Magic Attack,12,2,Master Craftsman
Weapon,120,Rare,STR %,3,2,Master Craftsman
Weapon,120,Rare,DEX %,3,2,Master Craftsman
Weapon,120,Rare,INT %,3,2,Master Craftsman
Weapon,120,Rare,LUK %,3,2,Master Craftsman
Weapon,120,Rare,ATT %,3,1,Master Craftsman
Weapon,120,Rare,Magic ATT %,3,1,Master Craftsman
Weapon,120,Rare,Critical Rate %,4,1,Master Craftsman
Weapon,120,Rare,Damage %,3,1,Master Craftsman
Weapon,120,Rare,All Stats,5,2,Master Craftsman
Weapon,120,Rare,3% chance to recover 32 HP on attack,1,3,Master Craftsman
Weapon,120,Rare,3% chance to recover 32 MP on attack,1,3,Master Craftsman
Weapon,120,Rare,10% chance to apply Lv 6 Poison on attack,1,3,Master Craftsman
Weapon,120,Rare,5% chance to apply Lv 2 Stun on attack,1,3,Master Craftsman
Weapon,120,Rare,10% chance to apply Lv 2 Slow on attack,1,3,Master Craftsman
Weapon,120,Rare,10% chance to apply Lv 3 Darkness on attack,1,3,Master Craftsman
Weapon,120,Rare,5% chance to apply Lv 2 Freeze on attack,1,3,Master Craftsman
Weapon,120,Rare,5% chance to apply Lv 2 Seal on attack,1,3,Master Craftsman
Weapon,120,Rare,Ignore Enemy DEF %,15,1,Master Craftsman
Weapon,120,Epic,STR %,6,2,Master Craftsman
Weapon,120,Epic,DEX %,6,2,Master Craftsman
Weapon,120,Epic,INT %,6,2,Master Craftsman
Weapon,120,Epic,LUK %,6,2,Master Craftsman
Weapon,120,Epic,Max HP %,6,3,Master Craftsman
Weapon,120,Epic,Max MP %,6,3,Master Craftsman
Weapon,120,Epic,ATT %,6,1,Master Craftsman
Weapon,120,Epic,Magic ATT %,6,1,Master Craftsman
Weapon,120,Epic,Critical Rate %,8,1,Master Craftsman
Weapon,120,Epic,Damage %,6,1,Master Craftsman
Weapon,120,Epic,All Stats %,3,1,Master Craftsman
Weapon,120,Epic,3% chance of recovering 53 HP on attack,1,3,Master Craftsman
Weapon,120,Epic,3% chance of recovering 53 MP on attack,1,3,Master Craftsman
Weapon,120,Epic,Ignore Enemy DEF %,15,1,Master Craftsman
Weapon,120,Unique,STR %,9,2,Master Craftsman
Weapon,120,Unique,DEX %,9,2,Master Craftsman
Weapon,120,Unique,INT %,9,2,Master Craftsman
Weapon,120,Unique,LUK %,9,2,Master Craftsman
